"","year","date","location","result","team","conf","opp","opp_conf","tpm","tpa","tp_pct","round"
"1940",2009,2009-03-20,"N","W","Xavier","A10","Portland St.","BSky",8,19,0.421052631578947,"1. ROUND OF 64"
"1941",2009,2009-03-20,"N","L","Temple","A10","Arizona St.","P10",6,17,0.352941176470588,"1. ROUND OF 64"
"1942",2009,2009-03-20,"N","W","Arizona St.","P10","Temple","A10",8,14,0.571428571428571,"1. ROUND OF 64"
"1943",2009,2009-03-20,"N","L","Stephen F. Austin","Slnd","Syracuse","BE",2,21,0.0952380952380952,"1. ROUND OF 64"
"1944",2009,2009-03-20,"N","W","Syracuse","BE","Stephen F. Austin","Slnd",2,16,0.125,"1. ROUND OF 64"
"1945",2009,2009-03-20,"N","L","Morehead St.","OVC","Louisville","BE",4,11,0.363636363636364,"1. ROUND OF 64"
"1946",2009,2009-03-20,"N","W","Louisville","BE","Morehead St.","OVC",10,24,0.416666666666667,"1. ROUND OF 64"
"1947",2009,2009-03-20,"N","W","Siena","MAAC","Ohio St.","B10",6,24,0.25,"1. ROUND OF 64"
"1948",2009,2009-03-20,"N","L","Ohio St.","B10","Siena","MAAC",7,25,0.28,"1. ROUND OF 64"
"1949",2009,2009-03-20,"N","W","Arizona","P10","Utah","MWC",4,12,0.333333333333333,"1. ROUND OF 64"
"1950",2009,2009-03-20,"N","L","Utah","MWC","Arizona","P10",8,32,0.25,"1. ROUND OF 64"
"1951",2009,2009-03-20,"N","W","Cleveland St.","Horz","Wake Forest","ACC",6,15,0.4,"1. ROUND OF 64"
"1952",2009,2009-03-20,"N","L","Wake Forest","ACC","Cleveland St.","Horz",5,13,0.384615384615385,"1. ROUND OF 64"
"1953",2009,2009-03-20,"N","W","Dayton","A10","West Virginia","BE",4,10,0.4,"1. ROUND OF 64"
"1954",2009,2009-03-20,"N","L","West Virginia","BE","Dayton","A10",5,20,0.25,"1. ROUND OF 64"
"1955",2009,2009-03-20,"N","L","North Dakota St.","Sum","Kansas","B12",10,24,0.416666666666667,"1. ROUND OF 64"
"1956",2009,2009-03-20,"N","W","Kansas","B12","North Dakota St.","Sum",4,12,0.333333333333333,"1. ROUND OF 64"
"1957",2009,2009-03-20,"N","W","USC","P10","Boston College","ACC",4,9,0.444444444444444,"1. ROUND OF 64"
"1958",2009,2009-03-20,"N","L","Boston College","ACC","USC","P10",6,23,0.260869565217391,"1. ROUND OF 64"
"1959",2009,2009-03-20,"N","L","Robert Morris","NEC","Michigan St.","B10",5,17,0.294117647058824,"1. ROUND OF 64"
"1960",2009,2009-03-20,"N","W","Michigan St.","B10","Robert Morris","NEC",4,13,0.307692307692308,"1. ROUND OF 64"
"1961",2009,2009-03-19,"N","L","Chattanooga","SC","Connecticut","BE",5,25,0.2,"1. ROUND OF 64"
"1962",2009,2009-03-19,"N","W","Connecticut","BE","Chattanooga","SC",6,24,0.25,"1. ROUND OF 64"
"1963",2009,2009-03-19,"N","W","Texas A&M","B12","BYU","MWC",6,17,0.352941176470588,"1. ROUND OF 64"
"1964",2009,2009-03-19,"N","L","BYU","MWC","Texas A&M","B12",7,16,0.4375,"1. ROUND OF 64"
"1965",2009,2009-03-19,"N","L","Northern Iowa","MVC","Purdue","B10",7,22,0.318181818181818,"1. ROUND OF 64"
"1966",2009,2009-03-19,"N","W","Purdue","B10","Northern Iowa","MVC",3,15,0.2,"1. ROUND OF 64"
"1967",2009,2009-03-19,"N","L","Mississippi St.","SEC","Washington","P10",5,18,0.277777777777778,"1. ROUND OF 64"
"1968",2009,2009-03-19,"N","W","Washington","P10","Mississippi St.","SEC",2,9,0.222222222222222,"1. ROUND OF 64"
"1969",2009,2009-03-19,"N","W","Maryland","ACC","California","P10",6,16,0.375,"1. ROUND OF 64"
"1970",2009,2009-03-19,"N","L","California","P10","Maryland","ACC",7,24,0.291666666666667,"1. ROUND OF 64"
"1971",2009,2009-03-19,"N","L","Cal St. Northridge","BW","Memphis","CUSA",7,18,0.388888888888889,"1. ROUND OF 64"
"1972",2009,2009-03-19,"N","W","Memphis","CUSA","Cal St. Northridge","BW",11,28,0.392857142857143,"1. ROUND OF 64"
"1973",2009,2009-03-19,"N","L","VCU","CAA","UCLA","P10",6,15,0.4,"1. ROUND OF 64"
"1974",2009,2009-03-19,"N","W","UCLA","P10","VCU","CAA",6,12,0.5,"1. ROUND OF 64"
"1975",2009,2009-03-19,"N","L","American","Pat","Villanova","BE",10,31,0.32258064516129,"1. ROUND OF 64"
"1976",2009,2009-03-19,"N","W","Villanova","BE","American","Pat",6,18,0.333333333333333,"1. ROUND OF 64"
"1977",2009,2009-03-19,"N","L","Minnesota","B10","Texas","B12",4,13,0.307692307692308,"1. ROUND OF 64"
"1978",2009,2009-03-19,"N","W","Texas","B12","Minnesota","B10",11,20,0.55,"1. ROUND OF 64"
"1979",2009,2009-03-19,"N","L","Binghamton","AE","Duke","ACC",7,15,0.466666666666667,"1. ROUND OF 64"
"1980",2009,2009-03-19,"N","W","Duke","ACC","Binghamton","AE",9,20,0.45,"1. ROUND OF 64"
"1981",2009,2009-03-19,"N","L","Radford","BSth","North Carolina","ACC",5,17,0.294117647058824,"1. ROUND OF 64"
"1982",2009,2009-03-19,"N","W","North Carolina","ACC","Radford","BSth",5,14,0.357142857142857,"1. ROUND OF 64"
"1983",2009,2009-03-19,"N","L","Butler","Horz","LSU","SEC",8,23,0.347826086956522,"1. ROUND OF 64"
"1984",2009,2009-03-19,"N","W","LSU","SEC","Butler","Horz",6,14,0.428571428571429,"1. ROUND OF 64"
"1985",2009,2009-03-19,"N","W","Western Kentucky","SB","Illinois","B10",9,19,0.473684210526316,"1. ROUND OF 64"
"1986",2009,2009-03-19,"N","L","Illinois","B10","Western Kentucky","SB",5,18,0.277777777777778,"1. ROUND OF 64"
"1987",2009,2009-03-19,"N","L","Akron","MAC","Gonzaga","WCC",10,23,0.434782608695652,"1. ROUND OF 64"
"1988",2009,2009-03-19,"N","W","Gonzaga","WCC","Akron","MAC",5,15,0.333333333333333,"1. ROUND OF 64"
"1989",2009,2009-03-19,"N","W","Michigan","B10","Clemson","ACC",10,26,0.384615384615385,"1. ROUND OF 64"
"1990",2009,2009-03-19,"N","L","Clemson","ACC","Michigan","B10",5,22,0.227272727272727,"1. ROUND OF 64"
"1991",2009,2009-03-19,"N","L","Morgan St.","MEAC","Oklahoma","B12",6,23,0.260869565217391,"1. ROUND OF 64"
"1992",2009,2009-03-19,"N","W","Oklahoma","B12","Morgan St.","MEAC",4,12,0.333333333333333,"1. ROUND OF 64"
"1993",2009,2009-03-17,"N","W","Morehead St.","OVC","Alabama St.","SWAC",4,15,0.266666666666667,"0. FIRST FOUR"
"1994",2009,2009-03-17,"N","L","Alabama St.","SWAC","Morehead St.","OVC",2,15,0.133333333333333,"0. FIRST FOUR"
"1995",2008,2008-04-07,"N","W","Kansas","B12","Memphis","CUSA",3,12,0.25,"6. CHAMPIONSHIP"
"1996",2008,2008-04-07,"N","L","Memphis","CUSA","Kansas","B12",6,22,0.272727272727273,"6. CHAMPIONSHIP"
"1997",2008,2008-04-05,"N","W","Kansas","B12","North Carolina","ACC",5,15,0.333333333333333,"5. FINAL FOUR"
"1998",2008,2008-04-05,"N","L","North Carolina","ACC","Kansas","B12",5,24,0.208333333333333,"5. FINAL FOUR"
"1999",2008,2008-04-05,"N","L","UCLA","P10","Memphis","CUSA",4,13,0.307692307692308,"5. FINAL FOUR"
"2000",2008,2008-04-05,"N","W","Memphis","CUSA","UCLA","P10",4,12,0.333333333333333,"5. FINAL FOUR"
"2001",2008,2008-03-30,"N","L","Davidson","SC","Kansas","B12",8,27,0.296296296296296,"4. ELITE EIGHT"
"2002",2008,2008-03-30,"N","W","Kansas","B12","Davidson","SC",5,14,0.357142857142857,"4. ELITE EIGHT"
"2003",2008,2008-03-30,"N","L","Texas","B12","Memphis","CUSA",9,28,0.321428571428571,"4. ELITE EIGHT"
"2004",2008,2008-03-30,"N","W","Memphis","CUSA","Texas","B12",3,11,0.272727272727273,"4. ELITE EIGHT"
"2005",2008,2008-03-29,"N","L","Xavier","A10","UCLA","P10",4,19,0.210526315789474,"4. ELITE EIGHT"
"2006",2008,2008-03-29,"N","W","UCLA","P10","Xavier","A10",7,15,0.466666666666667,"4. ELITE EIGHT"
"2007",2008,2008-03-29,"N","L","Louisville","BE","North Carolina","ACC",6,19,0.31578947368421,"4. ELITE EIGHT"
"2008",2008,2008-03-29,"N","W","North Carolina","ACC","Louisville","BE",3,11,0.272727272727273,"4. ELITE EIGHT"
"2009",2008,2008-03-28,"N","L","Villanova","BE","Kansas","B12",3,17,0.176470588235294,"3. SWEET SIXTEEN"
"2010",2008,2008-03-28,"N","W","Kansas","B12","Villanova","BE",8,19,0.421052631578947,"3. SWEET SIXTEEN"
"2011",2008,2008-03-28,"N","L","Michigan St.","B10","Memphis","CUSA",5,18,0.277777777777778,"3. SWEET SIXTEEN"
"2012",2008,2008-03-28,"N","W","Memphis","CUSA","Michigan St.","B10",4,13,0.307692307692308,"3. SWEET SIXTEEN"
"2013",2008,2008-03-28,"N","W","Davidson","SC","Wisconsin","B10",12,24,0.5,"3. SWEET SIXTEEN"
"2014",2008,2008-03-28,"N","L","Wisconsin","B10","Davidson","SC",8,23,0.347826086956522,"3. SWEET SIXTEEN"
"2015",2008,2008-03-28,"N","L","Stanford","P10","Texas","B12",6,17,0.352941176470588,"3. SWEET SIXTEEN"
"2016",2008,2008-03-28,"N","W","Texas","B12","Stanford","P10",7,22,0.318181818181818,"3. SWEET SIXTEEN"
"2017",2008,2008-03-27,"N","L","Washington St.","P10","North Carolina","ACC",2,16,0.125,"3. SWEET SIXTEEN"
"2018",2008,2008-03-27,"N","W","North Carolina","ACC","Washington St.","P10",5,15,0.333333333333333,"3. SWEET SIXTEEN"
"2019",2008,2008-03-27,"N","L","West Virginia","BE","Xavier","A10",1,11,0.0909090909090909,"3. SWEET SIXTEEN"
"2020",2008,2008-03-27,"N","W","Xavier","A10","West Virginia","BE",11,19,0.578947368421053,"3. SWEET SIXTEEN"
"2021",2008,2008-03-27,"N","W","Louisville","BE","Tennessee","SEC",4,14,0.285714285714286,"3. SWEET SIXTEEN"
"2022",2008,2008-03-27,"N","L","Tennessee","SEC","Louisville","BE",5,20,0.25,"3. SWEET SIXTEEN"
"2023",2008,2008-03-27,"N","L","Western Kentucky","SB","UCLA","P10",9,24,0.375,"3. SWEET SIXTEEN"
"2024",2008,2008-03-27,"N","W","UCLA","P10","Western Kentucky","SB",4,9,0.444444444444444,"3. SWEET SIXTEEN"
"2025",2008,2008-03-23,"N","L","San Diego","WCC","Western Kentucky","SB",4,15,0.266666666666667,"2. ROUND OF 32"
"2026",2008,2008-03-23,"N","W","Western Kentucky","SB","San Diego","WCC",6,16,0.375,"2. ROUND OF 32"
"2027",2008,2008-03-23,"N","L","Arkansas","SEC","North Carolina","ACC",5,18,0.277777777777778,"2. ROUND OF 32"
"2028",2008,2008-03-23,"N","W","North Carolina","ACC","Arkansas","SEC",8,16,0.5,"2. ROUND OF 32"
"2029",2008,2008-03-23,"N","L","Siena","MAAC","Villanova","BE",6,21,0.285714285714286,"2. ROUND OF 32"
"2030",2008,2008-03-23,"N","W","Villanova","BE","Siena","MAAC",6,13,0.461538461538462,"2. ROUND OF 32"
"2031",2008,2008-03-23,"N","L","Butler","Horz","Tennessee","SEC",9,26,0.346153846153846,"2. ROUND OF 32"
"2032",2008,2008-03-23,"N","W","Tennessee","SEC","Butler","Horz",5,19,0.263157894736842,"2. ROUND OF 32"
"2033",2008,2008-03-23,"N","L","Miami FL","ACC","Texas","B12",9,22,0.409090909090909,"2. ROUND OF 32"
"2034",2008,2008-03-23,"N","W","Texas","B12","Miami FL","ACC",13,26,0.5,"2. ROUND OF 32"
"2035",2008,2008-03-23,"N","L","Oklahoma","B12","Louisville","BE",5,18,0.277777777777778,"2. ROUND OF 32"
"2036",2008,2008-03-23,"N","W","Louisville","BE","Oklahoma","B12",9,17,0.529411764705882,"2. ROUND OF 32"
"2037",2008,2008-03-23,"N","W","Davidson","SC","Georgetown","BE",6,28,0.214285714285714,"2. ROUND OF 32"
"2038",2008,2008-03-23,"N","L","Georgetown","BE","Davidson","SC",10,18,0.555555555555556,"2. ROUND OF 32"
"2039",2008,2008-03-23,"N","L","Mississippi St.","SEC","Memphis","CUSA",8,19,0.421052631578947,"2. ROUND OF 32"
"2040",2008,2008-03-23,"N","W","Memphis","CUSA","Mississippi St.","SEC",6,16,0.375,"2. ROUND OF 32"
"2041",2008,2008-03-22,"N","L","Notre Dame","BE","Washington St.","P10",3,17,0.176470588235294,"2. ROUND OF 32"
"2042",2008,2008-03-22,"N","W","Washington St.","P10","Notre Dame","BE",4,17,0.235294117647059,"2. ROUND OF 32"
"2043",2008,2008-03-22,"N","L","UNLV","MWC","Kansas","B12",5,22,0.227272727272727,"2. ROUND OF 32"
"2044",2008,2008-03-22,"N","W","Kansas","B12","UNLV","MWC",5,13,0.384615384615385,"2. ROUND OF 32"
"2045",2008,2008-03-22,"N","W","West Virginia","BE","Duke","ACC",4,11,0.363636363636364,"2. ROUND OF 32"
"2046",2008,2008-03-22,"N","L","Duke","ACC","West Virginia","BE",5,22,0.227272727272727,"2. ROUND OF 32"
"2047",2008,2008-03-22,"N","W","Michigan St.","B10","Pittsburgh","BE",6,10,0.6,"2. ROUND OF 32"
"2048",2008,2008-03-22,"N","L","Pittsburgh","BE","Michigan St.","B10",2,17,0.117647058823529,"2. ROUND OF 32"
"2049",2008,2008-03-22,"N","L","Purdue","B10","Xavier","A10",8,21,0.380952380952381,"2. ROUND OF 32"
"2050",2008,2008-03-22,"N","W","Xavier","A10","Purdue","B10",5,12,0.416666666666667,"2. ROUND OF 32"
"2051",2008,2008-03-22,"N","L","Kansas St.","B12","Wisconsin","B10",0,13,0,"2. ROUND OF 32"
"2052",2008,2008-03-22,"N","W","Wisconsin","B10","Kansas St.","B12",9,22,0.409090909090909,"2. ROUND OF 32"
"2053",2008,2008-03-22,"N","L","Marquette","BE","Stanford","P10",10,30,0.333333333333333,"2. ROUND OF 32"
"2054",2008,2008-03-22,"N","W","Stanford","P10","Marquette","BE",7,14,0.5,"2. ROUND OF 32"
"2055",2008,2008-03-22,"N","L","Texas A&M","B12","UCLA","P10",2,10,0.2,"2. ROUND OF 32"
"2056",2008,2008-03-22,"N","W","UCLA","P10","Texas A&M","B12",6,18,0.333333333333333,"2. ROUND OF 32"
"2057",2008,2008-03-21,"N","W","San Diego","WCC","Connecticut","BE",4,12,0.333333333333333,"1. ROUND OF 64"
"2058",2008,2008-03-21,"N","L","Connecticut","BE","San Diego","WCC",3,6,0.5,"1. ROUND OF 64"
"2059",2008,2008-03-21,"N","W","Arkansas","SEC","Indiana","B10",8,17,0.470588235294118,"1. ROUND OF 64"
"2060",2008,2008-03-21,"N","L","Indiana","B10","Arkansas","SEC",10,24,0.416666666666667,"1. ROUND OF 64"
"2061",2008,2008-03-21,"N","W","Villanova","BE","Clemson","ACC",7,13,0.538461538461538,"1. ROUND OF 64"
"2062",2008,2008-03-21,"N","L","Clemson","ACC","Villanova","BE",9,33,0.272727272727273,"1. ROUND OF 64"
"2063",2008,2008-03-21,"N","W","Davidson","SC","Gonzaga","WCC",11,22,0.5,"1. ROUND OF 64"
"2064",2008,2008-03-21,"N","L","Gonzaga","WCC","Davidson","SC",12,27,0.444444444444444,"1. ROUND OF 64"
"2065",2008,2008-03-21,"N","L","UMBC","AE","Georgetown","BE",8,26,0.307692307692308,"1. ROUND OF 64"
"2066",2008,2008-03-21,"N","W","Georgetown","BE","UMBC","AE",8,23,0.347826086956522,"1. ROUND OF 64"
"2067",2008,2008-03-21,"N","L","South Alabama","SB","Butler","Horz",6,20,0.3,"1. ROUND OF 64"
"2068",2008,2008-03-21,"N","W","Butler","Horz","South Alabama","SB",15,28,0.535714285714286,"1. ROUND OF 64"
"2069",2008,2008-03-21,"N","L","Boise St.","WAC","Louisville","BE",4,17,0.235294117647059,"1. ROUND OF 64"
"2070",2008,2008-03-21,"N","W","Louisville","BE","Boise St.","WAC",12,24,0.5,"1. ROUND OF 64"
"2071",2008,2008-03-21,"N","L","Oregon","P10","Mississippi St.","SEC",9,38,0.236842105263158,"1. ROUND OF 64"
"2072",2008,2008-03-21,"N","W","Mississippi St.","SEC","Oregon","P10",4,17,0.235294117647059,"1. ROUND OF 64"
"2073",2008,2008-03-21,"N","L","Austin Peay","OVC","Texas","B12",6,23,0.260869565217391,"1. ROUND OF 64"
"2074",2008,2008-03-21,"N","W","Texas","B12","Austin Peay","OVC",10,22,0.454545454545455,"1. ROUND OF 64"
"2075",2008,2008-03-21,"N","L","Mount St. Mary's","NEC","North Carolina","ACC",7,22,0.318181818181818,"1. ROUND OF 64"
"2076",2008,2008-03-21,"N","W","North Carolina","ACC","Mount St. Mary's","NEC",7,16,0.4375,"1. ROUND OF 64"
"2077",2008,2008-03-21,"N","L","Saint Joseph's","A10","Oklahoma","B12",6,14,0.428571428571429,"1. ROUND OF 64"
"2078",2008,2008-03-21,"N","W","Oklahoma","B12","Saint Joseph's","A10",6,14,0.428571428571429,"1. ROUND OF 64"
"2079",2008,2008-03-21,"N","L","Saint Mary's","WCC","Miami FL","ACC",8,23,0.347826086956522,"1. ROUND OF 64"
"2080",2008,2008-03-21,"N","W","Miami FL","ACC","Saint Mary's","WCC",5,13,0.384615384615385,"1. ROUND OF 64"
"2081",2008,2008-03-21,"N","W","Siena","MAAC","Vanderbilt","SEC",9,20,0.45,"1. ROUND OF 64"
"2082",2008,2008-03-21,"N","L","Vanderbilt","SEC","Siena","MAAC",4,20,0.2,"1. ROUND OF 64"
"2083",2008,2008-03-21,"N","L","UT Arlington","Slnd","Memphis","CUSA",4,13,0.307692307692308,"1. ROUND OF 64"
"2084",2008,2008-03-21,"N","W","Memphis","CUSA","UT Arlington","Slnd",9,20,0.45,"1. ROUND OF 64"
"2085",2008,2008-03-21,"N","W","Western Kentucky","SB","Drake","MVC",14,28,0.5,"1. ROUND OF 64"
"2086",2008,2008-03-21,"N","L","Drake","MVC","Western Kentucky","SB",16,42,0.380952380952381,"1. ROUND OF 64"
"2087",2008,2008-03-21,"N","L","American","Pat","Tennessee","SEC",9,25,0.36,"1. ROUND OF 64"
"2088",2008,2008-03-21,"N","W","Tennessee","SEC","American","Pat",6,19,0.31578947368421,"1. ROUND OF 64"
"2089",2008,2008-03-20,"N","L","Winthrop","BSth","Washington St.","P10",6,19,0.31578947368421,"1. ROUND OF 64"
"2090",2008,2008-03-20,"N","W","Washington St.","P10","Winthrop","BSth",4,13,0.307692307692308,"1. ROUND OF 64"
"2091",2008,2008-03-20,"N","L","Portland St.","BSky","Kansas","B12",9,25,0.36,"1. ROUND OF 64"
"2092",2008,2008-03-20,"N","W","Kansas","B12","Portland St.","BSky",12,25,0.48,"1. ROUND OF 64"
"2093",2008,2008-03-20,"N","L","Arizona","P10","West Virginia","BE",6,15,0.4,"1. ROUND OF 64"
"2094",2008,2008-03-20,"N","W","West Virginia","BE","Arizona","P10",11,19,0.578947368421053,"1. ROUND OF 64"
"2095",2008,2008-03-20,"N","L","Temple","A10","Michigan St.","B10",6,23,0.260869565217391,"1. ROUND OF 64"
"2096",2008,2008-03-20,"N","W","Michigan St.","B10","Temple","A10",4,15,0.266666666666667,"1. ROUND OF 64"
"2097",2008,2008-03-20,"N","L","Cal St. Fullerton","BW","Wisconsin","B10",7,21,0.333333333333333,"1. ROUND OF 64"
"2098",2008,2008-03-20,"N","W","Wisconsin","B10","Cal St. Fullerton","BW",3,16,0.1875,"1. ROUND OF 64"
"2099",2008,2008-03-20,"N","W","Texas A&M","B12","BYU","MWC",8,16,0.5,"1. ROUND OF 64"
"2100",2008,2008-03-20,"N","L","BYU","MWC","Texas A&M","B12",7,22,0.318181818181818,"1. ROUND OF 64"
"2101",2008,2008-03-20,"N","L","Georgia","SEC","Xavier","A10",6,18,0.333333333333333,"1. ROUND OF 64"
"2102",2008,2008-03-20,"N","W","Xavier","A10","Georgia","SEC",6,18,0.333333333333333,"1. ROUND OF 64"
"2103",2008,2008-03-20,"N","L","Oral Roberts","Sum","Pittsburgh","BE",9,22,0.409090909090909,"1. ROUND OF 64"
"2104",2008,2008-03-20,"N","W","Pittsburgh","BE","Oral Roberts","Sum",8,22,0.363636363636364,"1. ROUND OF 64"
"2105",2008,2008-03-20,"N","L","Baylor","B12","Purdue","B10",8,28,0.285714285714286,"1. ROUND OF 64"
"2106",2008,2008-03-20,"N","W","Purdue","B10","Baylor","B12",9,20,0.45,"1. ROUND OF 64"
"2107",2008,2008-03-20,"N","L","Kentucky","SEC","Marquette","BE",8,20,0.4,"1. ROUND OF 64"
"2108",2008,2008-03-20,"N","W","Marquette","BE","Kentucky","SEC",5,13,0.384615384615385,"1. ROUND OF 64"
"2109",2008,2008-03-20,"N","L","Cornell","Ivy","Stanford","P10",8,26,0.307692307692308,"1. ROUND OF 64"
"2110",2008,2008-03-20,"N","W","Stanford","P10","Cornell","Ivy",8,18,0.444444444444444,"1. ROUND OF 64"
"2111",2008,2008-03-20,"N","L","Belmont","ASun","Duke","ACC",8,23,0.347826086956522,"1. ROUND OF 64"
"2112",2008,2008-03-20,"N","W","Duke","ACC","Belmont","ASun",6,21,0.285714285714286,"1. ROUND OF 64"
"2113",2008,2008-03-20,"N","W","Kansas St.","B12","USC","P10",7,16,0.4375,"1. ROUND OF 64"
"2114",2008,2008-03-20,"N","L","USC","P10","Kansas St.","B12",6,12,0.5,"1. ROUND OF 64"
"2115",2008,2008-03-20,"N","L","George Mason","CAA","Notre Dame","BE",3,17,0.176470588235294,"1. ROUND OF 64"
"2116",2008,2008-03-20,"N","W","Notre Dame","BE","George Mason","CAA",9,21,0.428571428571429,"1. ROUND OF 64"
"2117",2008,2008-03-20,"N","L","Mississippi Valley St.","SWAC","UCLA","P10",1,14,0.0714285714285714,"1. ROUND OF 64"
"2118",2008,2008-03-20,"N","W","UCLA","P10","Mississippi Valley St.","SWAC",8,20,0.4,"1. ROUND OF 64"
"2119",2008,2008-03-20,"N","L","Kent St.","MAC","UNLV","MWC",5,17,0.294117647058824,"1. ROUND OF 64"
"2120",2008,2008-03-20,"N","W","UNLV","MWC","Kent St.","MAC",6,18,0.333333333333333,"1. ROUND OF 64"
"2121",2008,2008-03-18,"N","W","Mount St. Mary's","NEC","Coppin St.","MEAC",5,20,0.25,"0. FIRST FOUR"
"2122",2008,2008-03-18,"N","L","Coppin St.","MEAC","Mount St. Mary's","NEC",4,17,0.235294117647059,"0. FIRST FOUR"
"2123",2025,2025-03-23,"N","W","Alabama","SEC","Saint Mary's","WCC",7,17,0.411764705882353,"2. ROUND OF 32"
"2124",2025,2025-03-23,"N","L","Saint Mary's","WCC","Alabama","SEC",3,14,0.214285714285714,"2. ROUND OF 32"
"2125",2025,2025-03-23,"N","W","Arizona","B12","Oregon","B10",10,20,0.5,"2. ROUND OF 32"
"2126",2025,2025-03-23,"N","L","Oregon","B10","Arizona","B12",7,20,0.35,"2. ROUND OF 32"
"2127",2025,2025-03-23,"N","L","Baylor","B12","Duke","ACC",8,25,0.32,"2. ROUND OF 32"
"2128",2025,2025-03-23,"N","W","Duke","ACC","Baylor","B12",12,22,0.545454545454545,"2. ROUND OF 32"
"2129",2025,2025-03-23,"N","L","Colorado St.","MWC","Maryland","B10",5,21,0.238095238095238,"2. ROUND OF 32"
"2130",2025,2025-03-23,"N","W","Maryland","B10","Colorado St.","MWC",10,24,0.416666666666667,"2. ROUND OF 32"
"2131",2025,2025-03-23,"N","L","Connecticut","BE","Florida","SEC",8,29,0.275862068965517,"2. ROUND OF 32"
"2132",2025,2025-03-23,"N","W","Florida","SEC","Connecticut","BE",9,19,0.473684210526316,"2. ROUND OF 32"
"2133",2025,2025-03-23,"N","L","Illinois","B10","Kentucky","SEC",9,32,0.28125,"2. ROUND OF 32"
"2134",2025,2025-03-23,"N","W","Kentucky","SEC","Illinois","B10",8,21,0.380952380952381,"2. ROUND OF 32"
"2135",2025,2025-03-23,"N","L","Iowa St.","B12","Mississippi","SEC",8,22,0.363636363636364,"2. ROUND OF 32"
"2136",2025,2025-03-23,"N","W","Mississippi","SEC","Iowa St.","B12",11,19,0.578947368421053,"2. ROUND OF 32"
"2137",2025,2025-03-23,"N","W","Michigan St.","B10","New Mexico","MWC",4,15,0.266666666666667,"2. ROUND OF 32"
"2138",2025,2025-03-23,"N","L","New Mexico","MWC","Michigan St.","B10",4,13,0.307692307692308,"2. ROUND OF 32"
"2139",2025,2025-03-22,"N","W","Arkansas","SEC","St. John's","BE",2,19,0.105263157894737,"2. ROUND OF 32"
"2140",2025,2025-03-22,"N","L","St. John's","BE","Arkansas","SEC",2,22,0.0909090909090909,"2. ROUND OF 32"
"2141",2025,2025-03-22,"N","W","Auburn","SEC","Creighton","BE",7,19,0.368421052631579,"2. ROUND OF 32"
"2142",2025,2025-03-22,"N","L","Creighton","BE","Auburn","SEC",12,27,0.444444444444444,"2. ROUND OF 32"
"2143",2025,2025-03-22,"N","W","BYU","B12","Wisconsin","B10",12,26,0.461538461538462,"2. ROUND OF 32"
"2144",2025,2025-03-22,"N","L","Wisconsin","B10","BYU","B12",12,35,0.342857142857143,"2. ROUND OF 32"
"2145",2025,2025-03-22,"N","L","Drake","MVC","Texas Tech","B12",8,17,0.470588235294118,"2. ROUND OF 32"
"2146",2025,2025-03-22,"N","W","Texas Tech","B12","Drake","MVC",2,14,0.142857142857143,"2. ROUND OF 32"
"2147",2025,2025-03-22,"N","L","Gonzaga","WCC","Houston","B12",9,20,0.45,"2. ROUND OF 32"
"2148",2025,2025-03-22,"N","W","Houston","B12","Gonzaga","WCC",8,16,0.5,"2. ROUND OF 32"
"2149",2025,2025-03-22,"N","L","McNeese St.","Slnd","Purdue","B10",7,21,0.333333333333333,"2. ROUND OF 32"
"2150",2025,2025-03-22,"N","W","Purdue","B10","McNeese St.","Slnd",11,26,0.423076923076923,"2. ROUND OF 32"
"2151",2025,2025-03-22,"N","W","Michigan","B10","Texas A&M","SEC",6,22,0.272727272727273,"2. ROUND OF 32"
